"entry_number";"ADF_04_me17";"ADF_10_me17";"ADF_avg";"ADL_04_me17";"ADL_10_me17";"ADL_avg";"AGR_me17";"AGR_po17";"AHD_avg";"AHD_me16";"AHD_me17";"AHD_lu16";"AHD_lu17";"AHD_po16";"AHD_po17";"AMH_me17";"AMH_po17";"13C_lu16";"CH300h_lu16";"CH300h_lu17";"CH300h_po16";"CH300h_po17";"CHs300_me16";"CHs300_me17";"CHs300_lu16";"CHs300_lu17";"CHs300_po16";"CHs300_po17";"CH400h_lu16";"CH400h_lu17";"CH400h_po16";"CH400h_po17";"CHs500_me16";"CHs500_me17";"CHs500_lu16";"CHs500_lu17";"CHs500_po17";"DES_po15";"DHE_07_lu16";"DHE_01_lu16";"DHE_04_lu17";"DIS_avg";"DIS_me16";"DIS_me17";"DIS_lu15";"DIS_lu16";"DIS_lu17";"DIS_po15";"DIS_po17";"DNDF_04_me17";"DNDF_10_me17";"DNDF_avg";"DRB_lu1516";"DRO_avg";"DRO_lu16";"DRO_po16";"DST_avg";"DST_lu17";"resDST_lu17";"DST_po17";"DVG_04_lu17";"GRH_avg";"HEA_avg";"HEA_lu16";"HEA_lu17";"HEA_po16";"HEA_po17";"resCH300h_lu16";"resCH300h_lu17";"resCH300h_po16";"resCH300h_po17";"resCHs300_me16";"resCHs300_me17";"resCHs300_lu16";"resCHs300_lu17";"resCHs300_po16";"resCHs300_po17";"resCH400h_lu16";"resCH400h_lu17";"resCH400h_po16";"resCH400h_po17";"resCHs500_me16";"resCHs500_me17";"resCHs500_lu16";"resCHs500_lu17";"resCHs500_po17";"HFY_avg";"HFY_lu15";"HFY_po15";"HST_lu17";"LMW_avg";"LMW_me16";"LMW_lu17";"LMW_po16";"LSL_lu17";"LSP_lu17";"NDF_04_me17";"NDF_10_lu17";"NDF_avg";"NLI_lu16";"NSL_lu17";"OMD_04_me17";"OMD_10_me17";"OMD_avg";"PRT_04_me17";"PRT_10_me17";"PRT_avg";"RAS_avg";"RAS_me15";"RAS_lu15";"RAS_po15";"SCD_su15_lu";"SCD_wi1516_lu";"SCD_15to18_lu";"SCD_su16_lu";"SCD_wi1617_lu";"SCD_su17_lu";"SCD_wi1718_lu";"SCD_wi1516_po";"SCD_15to17_po";"SCD_wi1617_po";"SCD_16to17_me";"SCD_su17_me";"SCD_wi1617_me";"SGR_me16";"SGR_me17";"SGR_lu16";"SGR_po17";"SMH_me16";"SMH_me17";"SMH_lu16";"SMH_po17";"VAC_avg";"VAC_lu16";"VAC_lu17";"VAC_po17";"VAS_avg";"VAS_me15";"VAS_lu15";"VAS_po15";"WID_po16";"WID_po17";"WSC_04_me17";"WSC_10_me17";"WSC_avg"
398;16,1855843266667;22,4074047600001;19,2877060216667;0,331141891;1,24614704266667;0,788644466635794;0,0670521398883616;0,152163562559458;2,26085874838114;1,24446433466669;2,30001612300001;1,98772674599999;1,096306918;3,3930978836526;2,39182515771801;108,006896806841;141,700329866667;-30,6875;95,67780313;103,287645;151,938972428568;87,3491692469098;32,50011274;68,1857259270977;43,93118593;48,65911646;177,567062222629;61,670544684117;65,85842798;81,85373618;93,5717696864225;63,0945011361152;107,5590114;114,943595897968;92,7233190649519;78,71439857;118,180030892261;27,4710208246589;5,48250568808327;5,45122975816665;3,00752977912501;3,37463681664286;2,506950138;2,42062852416666;4,50663401475001;1,01066599499999;4,57959480400001;1,47721600712576;4,32398668731439;80,5954367999999;69,7902266433334;75,1928317214676;3,80744041060002;7,13187511608747;7,6250901727081;6,64163714114637;6,82794806924843;6,82794806924843;0,0641297039608202;8,27182778274307;5,45122975816665;5,01861845162903;858,546996918818;995,900000000001;972,400000000002;721,89980532745;743,408323121076;-18,9687246013834;-14,3018167634035;-19,7216041905471;-21,3861170183411;-5,78785368030361;2,51395347982878;-12,789080015679;-9,30177797808829;-34,7387985206179;-20,5248897376845;-16,8520455909386;-14,6837595994787;-15,4620506580253;-17,7041161443967;-18,1820310515608;-7,70859509538475;-22,4684533771415;-13,7523890489253;-29,6676111714307;0,949106226260978;1,01955298199997;0,881319579113182;43,6859146958331;4,20438806825392;4,86512345733332;2,69800383066668;5,0877071141021;9,54243697370754;162,378145375;36,4808475700001;47,1591081633333;41,8199778661888;2,6961168;23,1371239100001;91,7486345033333;80,1966270500001;85,9726307764065;13,32655106;14,4757085866666;13,9011298229735;7,10089696776286;5,95581352499999;6,67245791033322;8,55631554748421;-1,66666666666668;0,666666666666653;-1,00000000000002;-1,33333333333334;1,6666666666667;-1,99999999999999;-0,0000000000000096034291630076;-1,69203754162882;-1,69022908390459;-1,13627517314008;-1,18827160493831;-1,26049382716054;0,0722222222222262;0,0586988457715972;0,0586988457715972;-0,0170830037922989;0,11177805804935;284,6435185;100,114197530864;76,6708973083333;150,105279766667;4,31579129426186;3,19394101350003;5,5211221176666;4,27220418745056;4,7472196594288;6,24691358033329;7,9316581959999;3,25240970585204;6,76393262390866;4,19167403259677;33,66991517;20,6883637366666;27,1791394533335
399;17,5855843266667;23,3074047600001;20,3710393550001;0,497808557666667;1,28614704266667;0,891977799969173;0,121195309146758;0,181423160984891;2,63559538892506;1,57779766800003;2,63334945633335;2,65439341266667;1,096306918;4,2845799178659;2,36366421533334;126,340230140174;148,1898814;-30,7585;117,5929126;110,7143017;155,743828959921;92,1882999069175;40,96256157;71,2132741789178;60,64654915;59,21470267;224,848995544946;74,0624631501366;82,64713124;88,33733263;81,9202079512516;65,183060781813;155,953008;142,75845383063;120,813113039335;94,1304343;150,612943009479;30,4293845366666;4,81583902141662;5,78456309149999;2,84086311245834;2,75558919759524;1,50695013800001;1,92062852416665;3,42330068141673;1,01066599499999;4,579594804;1,14121221350001;3,5422794121666;79,9621034666665;70,1902266433333;75,076165054801;2,94077374393319;6,37538977977078;6,45842350604142;6,29235605350002;7,28686227316673;7,28686227316673;0,17988501272206;7,90705787966664;5,78456309149999;3,91010195763887;818,702499999986;979,633333333337;921,800000000003;675,283333333331;698,093333333336;9,28250869564241;-0,602870980400594;-1,86240497422674;-9,94500002635884;1,80840169435313;5,02673732740027;3,05890929546733;1,23450297797037;9,15126260370682;-9,62138494947662;5,77722745914286;-1,04058222781807;-11,5796819291815;-9,04237680677694;24,8333462662165;16,5029395492495;0,079534332629864;0,00580620978223634;-3,23727348134956;1,37372154843751;1,01955298199997;1,72789011500001;50,0192480291666;5,32157338880547;6,86512345733333;4,03133716400001;5,06825954533333;8,04243697370746;159,044812041667;38,8141809033334;48,02577483;43,4199778661891;2,8176831;22,8037905766667;89,6486345033333;80,4632937166667;85,0559641097399;14,0832177266666;15,4757085866666;14,7794631563072;6,00856682363403;5,6224801916667;5,00579124366664;7,86213235333334;-0,666666666666681;1;-1,00000000000001;-1,66666666666668;1,66666666666668;-1,66666666666668;-0,333333333333331;-1,6412957917045;-1,97651564709297;-3,52973862275849;-0,188271604938281;-0,260493827160486;0,0722222222222199;0,12042809653528;0,12042809653528;-0,00573852045248305;0,138426594998685;276,976851833334;147,114197530864;85,5042306416666;161,573599066667;4,66393857696658;3,52727434683338;5,68778878433328;4,66393857706666;4,85415531933342;6,58024691366663;7,59832486266657;3,12806372499999;7,17246092499999;2,53665329866664;30,2032485033333;18,22169707;24,2124727866668
401;16,8855843266667;22,8407380933334;19,371039355;0,344475224333333;1,16281370933333;0,753644466635826;0,110827468224938;0,160492005483269;2,27634736441318;1,2444643346667;2,30001612300002;1,98772674599999;1,096306918;3,3759359776127;2,39523116464725;118,340230140174;146,0196417;-30,5660000000001;87,90440306;104,9656744;151,223203984181;95,853271176466;35,02449785;68,065138225934;44,03720236;53,91490693;208,044540229461;70,8112909394926;59,38016305;83,59776133;84,5768561483622;69,682373864823;127,2847108;119,172474159589;96,5067616684018;84,99840714;133,991696677047;30,1035034934103;4,8158390214166;5,45122975816665;3,50752977912511;2,85082729283333;1,50695013800001;2,42062852416663;3,33996734808332;1,01066599499999;4,74626147066663;1,10300983376588;3,56352067538536;78,8621034666666;71,5235599766666;75,1928317214678;2,87410707726671;6,17340019821948;5,62509017270806;6,7216779223493;7,67188102790186;7,67188102790186;0,677838781109747;8,29054890008813;5,45122975816665;4,48644860488744;831,815488959366;963,366666666669;947,800000000001;684,546169226479;731,149560169843;-22,3379088320047;-8,26394281448616;-10,6682518988191;-8,2929992222353;-3,86555638300023;2,03555497751408;-13,2859719271705;-4,05940651748786;-6,61899812037368;-12,4187342312153;-19,2705524286558;-7,9631366809826;-13,6593875600974;-6,54725093628616;-2,19498968341823;-5,98437329768006;-22,5370994631938;-8,62073915469582;-18,0283122927781;0,95697144899076;1,01955298199997;0,899196102400298;48,0192480291664;4,86010462154755;5,86512345733334;3,03133716400002;5,70944636494697;11,4305246458334;196,378145375;37,2475142366667;46,1591081633333;41,7033111995224;2,66562545000001;21,8037905766666;90,6819678366666;81,4632937166667;86,0726307764064;12,4998843933333;14,7157085866666;13,6077964896404;7,55003618958872;6,62248019166671;7,50579124366656;8,01607421744007;-1,66666666666671;0,666666666666685;-1,00000000000001;-1,33333333333337;1,66666666666673;-1,33333333333333;-0,666666666666656;-1,4094459582198;-1,73727585404958;-2,74281172352174;-0,188271604938269;-0,593827160493818;0,405555555555546;0,0836279662723155;0,0836279662723155;-0,0144899790289127;0,128081799552719;269,310185166667;118,780864197531;84,3375639749999;152,509770333333;4,59898191084946;4,02727434683337;5,35445545099994;4,55036778362861;5,19642172685071;5,91358024699996;8,59832486266657;4,49492569282489;6,70779850636532;3,49947630748954;33,7032485033333;20,92169707;27,3124727866669
403;15,7522509933333;21,6240714266667;18,6877060216667;0,497808557666666;1,369480376;0,933644466635831;0,130411167743932;0,139474652778714;1,89566774677833;1,07779766800002;2,30001612300001;1,32106007933333;1,096306918;2,70841512312958;1,36366421533333;117,00689680684;129,523214733333;-30,1950000000001;88,82895635;123,5698158;208,016624251292;99,3727454266703;27,59194375;58,366257854912;43,99028961;59,78980763;182,412720341029;62,1736283451185;67,70616364;111,7927446;155,028310960938;81,5494773575784;75,39302298;92,7142115404401;69,9083697655566;81,88281863;92,3204958049005;30,4293845366666;4,48250568808329;6,45122975816663;3,50752977912496;2,9222558642619;1,50695013800001;1,58729519083335;3,83996734808337;1,01066599499999;5,24626147066665;0,974545546833304;3,70894607883327;81,1954367999999;73,65689331;77,426165054801;3,2741070772666;6,04205644643745;5,95842350604134;6,1256893868333;4,28686227316664;4,28686227316664;-1,39933281206597;6,57372454633329;6,45122975816663;5,02121306874997;983,670833333319;1074,1;1173,66666666667;813,606666666663;873,310000000001;-47,1074971098397;-15,0950814141688;-10,8677630277355;-31,5457876476943;-7,78553751657689;-5,57586153738343;-9,81552475575085;1,89378051991864;-18,4961555662117;-15,0206069967869;-34,6291311050958;-8,80156418222826;-6,20086333780818;-21,3355939224452;-32,2753920788105;-17,830500610641;-26,6624528662079;-5,0134811848679;-35,3579754499465;0,957054881770814;1,01955298199997;0,894556781666689;32,6859146958332;2,5437956110278;2,19845679066668;1,03133716400001;4,40159287866667;9,0036526503962;145,378145375001;36,3475142366667;46,3924414966667;41,3699778661889;2,69836835;20,1371239100001;92,4486345033333;83,99662705;88,2226307764066;15,1332177266666;18,5523752533333;16,8427964896405;6,84190015696737;4,28914685833335;7,00579124366657;8,52879902000001;-1,33333333333337;0,666666666666704;-0,66666666666669;-1,00000000000003;0,333333333333403;-1,00000000000001;0,33333333333331;-1,32699061459279;-1,660824852564;1,28447683751517;0,145061728395077;-0,260493827160461;0,405555555555539;0,122802298487729;0,122802298487729;-0,024213821891612;0,115547749922784;203,976851833334;146,114197530864;86,0042306416666;136,740265733333;4,9972719103;3,69394101350003;5,85445545099994;4,99727191040001;4,02082198600005;4,91358024699997;8,59832486266657;3,128063725;6,5057942583333;4,53665329866667;31,06991517;17,02169707;24,0458061200001
404;16,3522509933333;21,9907380933334;18,5043726883334;0,441141891;1,11281370933333;0,776977799969134;0,136171079367166;0,157364027483764;2,07671763073048;1,41113100133335;2,30001612300002;2,32106007933333;1,096306918;2,72943790232247;1,36025820840408;112,673563473507;139,370569566667;-30,6250000000001;113,6980603;115,6537378;189,600276215637;116,673847755962;38,66333036;68,6997364956394;56,35370467;59,77992969;182,595680433992;73,9410639223885;86,31791093;100,7915883;132,499258845376;89,5508100544747;125,3622699;112,532042143823;99,1629637793682;84,10059346;125,52505325215;31,1302352012486;4,81583902141662;4,78456309149995;3,34086311245837;3,04130348330952;1,84028347133334;2,0872951908333;3,33996734808339;1,01066599499999;4,74626147066665;2,01541838685979;4,46941209076241;79,8954367999999;73,95689331;76,9261650548012;2,87410707726654;6,41719803097202;6,79175683937475;6,04564860563034;5,44292931451331;5,44292931451331;-0,76926558596239;7,88833676232156;4,78456309149995;4,22004958215826;922,596507959451;1033,26666666667;1074,4;774,170302767638;808,368762951235;-11,8655454227302;-12,7428153291601;-6,27579230318792;-3,43659493797916;1,86780660112955;3,9148979691346;1,12791529534785;1,8522980113959;-23,8660184315752;-5,68984861700454;-6,45580598227845;-8,08179381013078;-3,29936834588002;-2,57333010198972;8,88853468434433;-3,91165885827579;-6,48033188806929;-5,50975160565436;-11,980213100637;0,949189659041005;1,01955298199997;0,876680258379561;39,3525813625;3,33252350217853;3,53179012399998;2,031337164;4,44652029448845;11,5424369737075;180,044812041667;37,1808475700001;44,7591081633333;40,9699778661887;2,7530935;22,8037905766667;91,9819678366666;84,5632937166667;88,2726307764067;14,19655106;16,6690419199999;15,4327964896403;6,39276093514156;5,95581352500003;5,33912457699998;8,40237368337746;-0,333333333333403;0,666666666666675;-0,666666666666677;-1,33333333333336;1,33333333333334;-1,66666666666666;0,333333333333325;-1,64763851044504;-0,982396493361071;-0,813889024889478;-0,188271604938285;-0,593827160493828;0,40555555555554;0,0860021682247645;0,0860021682247645;-0,019027772364839;0,113257301028404;257,310185166667;121,114197530864;86,1708973083333;154,502441833333;4,91408129371238;3,86060768016671;5,85445545099994;4,91910831422194;4,40495325191153;5,58024691366663;7,26499152933324;3,21888107136047;6,89526170920996;2,89551769044058;31,0699151699999;20,12169707;25,5958061200001
405;16,2522509933333;22,4574047600001;19,2877060216668;0,547808557666666;1,29614704266667;0,921977799969172;0,0946997156798845;0,159656727776654;2,13739382314438;1,24446433466668;1,96668278966668;1,987726746;1,096306918;3,51319973438766;1,66543059935275;119,673563473507;143,526787766667;-30,4245000000001;93,10948551;103,2446968;143,332222984415;84,4943257855386;29,27991572;71,8283959631679;45,18273797;56,59779686;174,60354336331;62,455044705876;67,20698266;86,46449355;79,0024624283962;63,9342156777044;101,4023836;108,879494849481;86,7220606675949;83,85729195;109,089935934361;30,7552655799232;4,48250568808327;6,45122975816669;4,00752977912502;3,23177967378571;1,50695013800001;2,58729519083332;4,25663401474996;1,01066599499999;4,57959480399999;2,01274792656741;3,85437148228123;80,1287701333332;71,15689331;75,6428317214678;3,60744041060001;6,24404602798864;6,45842350604144;6,02970085131734;5,73517685176493;5,73517685176493;-1,02228970710599;6,85690019257849;6,45122975816669;5,22264419927917;859,284511040616;1005,5;972,400000000001;714,880497440185;744,757106496827;-21,8828138256311;-14,6870530117027;-29,0953198035271;-24,6012405922143;-8,96078124837696;6,18471496719092;-11,4901941046666;-1,36204406196267;-37,5172179211321;-19,6591647905278;-15,8222194019164;-10,4637110995396;-30,8790673679887;-17,2231096945575;-24,0451396798049;-13,5760574878199;-28,1672872488964;-8,51902487400486;-38,430136806832;0,957138314550812;1,01955298199997;0,889917460933035;41,0192480291663;3,22748660050801;3,19845679066667;2,03133716400003;4,42707272571968;12,0036526503962;180,378145374999;35,1475142366667;47,3591081633333;41,2533111995224;2,41093205;23,13712391;92,4819678366666;81,5299603833334;87,0059641097401;14,62655106;15,81904192;15,2227964896406;5,88376412434594;3,28914685833335;6,0057912436666;7,7081904892266;-1,00000000000003;1;-1,00000000000003;-1,33333333333339;1,00000000000005;-1,33333333333332;-0,333333333333331;-1,88583106267028;-1,89418379933929;-1,21829965959055;-0,521604938271599;-0,593827160493834;0,0722222222222386;0,0889699206653258;0,0889699206653258;-0,00606264854790637;0,11674100733839;260,976851833334;128,447530864197;84,6708973083333;140,804094466667;4,528895243084;3,69394101350006;5,18778878433328;4,57750937050471;3,67855557848278;4,2469135803333;8,26499152933323;3,09453509050843;6,9704566769679;4,57383028984379;32,6365818366666;19,3883637366666;26,0124727866667
406;17,0522509933333;22,0740714266667;19,3210393550001;0,251141890999998;0,992813709333339;0,621977799969176;0,0831798924334165;0,155116785972718;1,90327120928971;1,24446433466669;2,30001612300002;1,65439341266668;1,096306918;2,71540623262345;1,36025820840408;128,673563473507;141,870569566667;-30,512;110,0952823;119,6593778;180,271660051995;123,236665804788;33,13789538;79,2249531692216;50,4327662;55,87283972;223,937575762607;81,3326560690052;79,47686547;99,82961277;105,226514605631;89,8037857445336;109,5172464;126,620839401238;97,579638178643;89,63720033;152,829209720346;30,4635685345819;5,48250568808331;6,11789642483329;3,67419644579168;2,77939872140476;1,50695013800001;2,42062852416667;3,67330068141672;1,010665995;4,91292813733331;0,848751720193077;2,80274542409573;81,9621034666666;72,8902266433333;77,4261650548011;3,14077374393332;6,08386469763863;6,95842350604143;5,21231527229696;5,9429293145133;5,9429293145133;-0,660730326492315;7,55500342898823;6,11789642483329;4,88671624882498;877,143174626108;1024,7;1000,6;715,593636100972;767,498762951235;-8,04427953629064;-1,38792668884317;0,863081711188837;10,8617784131585;-4,67254828923994;13,8369645729505;-5,80932622381542;-2,07741194779813;13,5016161751011;-0,0422325615933987;-6,45344881519768;-0,654879788413546;-12,370987632567;5,3814481156862;-13,2586234787049;5,95512018143258;-14,5569985348036;-1,91563840395882;8,29071971296359;1,19918965904099;1,01955298199997;1,37668025837957;38,0192480291665;4,77696794662302;6,19845679066669;3,03133716400002;5,11318696115512;8,4305246458334;184,378145374999;37,7808475700001;45,6924414966667;41,7366445328558;2,6836679;24,8037905766666;91,91530117;82,9966270500001;87,4559641097399;13,7332177266666;14,21904192;13,9761298229738;6,80942760180815;4,95581352500001;6,67245791033325;8,40237368337748;-1,00000000000004;1,00000000000001;-1,00000000000003;-1,00000000000003;0,666666666666677;-1,00000000000002;-0,666666666666685;-0,942915531335136;-1,94711141575237;-1,4423199454366;-0,188271604938279;-0,260493827160512;0,0722222222222301;0,0765053604149669;0,0765053604149669;-0,0073591609295996;0,136422131667753;268,6435185;123,447530864197;83,837563975;156,6691085;4,91408129371238;3,86060768016669;5,68778878433326;4,91910831422195;4,07161991857822;4,2469135803333;8,26499152933324;3,88554773802715;6,5619283758767;2,89551769044054;31,2365818366666;21,7550304033333;26,49580612
407;16,41891766;22,2407380933334;19,0543726883334;0,447808557666667;1,05281370933333;0,750311133302498;0,0970036803291765;0,123040340479561;2,10751873020822;1,24446433466669;2,30001612300002;1,65439341266666;1,096306918;3,15155214799578;2,00216993961533;113,673563473507;123,8460996;-30,4045000000001;104,9677994;106,3325715;146,093261872389;92,7442550825643;32,2136604;70,1805579495719;48,94948996;53,76505965;182,456725105633;58,5870649765534;76,09943802;88,27092083;87,5764553180831;65,7139154756842;110,3365985;112,33786590258;93,1315916342105;79,71228281;116,694486267501;30,7210815820078;4,81583902141661;5,45122975816666;3,6741964457917;3,18416062616667;1,50695013800001;2,2539618575;3,67330068141663;1,010665995;5,24626147066666;2,30520841987429;3,92723880368542;80,0954367999999;72,0235599766666;76,0594983881346;3,14077374393322;5,95223777678736;6,29175683937477;5,60974163252033;6,07910981041838;6,07910981041838;-0,535273813186802;7,8756213099236;5,45122975816666;5,13491879698197;875,898003081158;1015,1;1008,1;711,903528005879;769,068343545594;-13,0943645985435;-14,6381149135021;-33,1436380472769;-19,5499868733256;-5,60736410735872;4,78628133669545;-7,3031977215623;-4,18542783782833;-28,0206673170267;-22,8060051169523;-9,75953178309726;-12,1261150912581;-29,8312948473254;-18,628128600012;-12,5049729833253;-8,37186909703192;-19,0727400665507;-11,8608069909062;-27,9173271619387;0,965003537280659;1,01955298199997;0,907793984220144;44,6859146958335;3,88320315380161;4,53179012399999;2,69800383066669;4,38214530989787;12,1051763202407;182,044812041667;37,1475142366667;46,2924414966667;41,7199778661889;2,6415085;23,1371239100001;91,4486345033333;82,1299603833334;86,7892974430735;14,14655106;15,8590419199999;15,0027964896405;7,08290334617193;5,95581352500003;6,67245791033323;8,50128249251581;-1,33333333333337;1;-0,66666666666666;-2,00000000000001;1,3333333333334;-1,66666666666665;0,666666666666663;-0,62861035422352;-0,964753954556731;-1,29477115182971;0,145061728395089;-0,260493827160475;0,405555555555559;0,0943118750583373;0,0943118750583373;-0,0144899790289123;0,132472777714861;252,976851833334;130,447530864198;77,5042306416666;152,3752517;4,54541919300497;3,52727434683335;5,68778878433326;4,58900630001608;4,46109097923798;5,91358024699996;8,26499152933324;3,00371774414796;5,91432255942458;3,21496589806987;32,0365818366666;19,72169707;25,8791394533335
408;16,21891766;21,8074047600001;18,7377060216668;0,474475224333333;1,099480376;0,786977799969159;0,111979450549584;0,145841837060009;1,94112229223292;1,07779766800002;2,30001612300001;1,32106007933333;1,096306918;2,87508178979622;1,36366421533333;120,673563473507;142,356548066667;-30,0115000000001;105,6736773;125,0284575;217,233316302627;100,960082871694;28,02017152;69,7509201707604;45,08303222;54,13823377;194,536407358271;65,152434756228;80,37530647;110,2437201;147,595511742937;75,3191274640896;95,00391741;104,306542324034;77,9280231724595;79,71894949;117,061317592995;30,4293845366666;4,81583902141665;5,7845630915;3,50752977912505;3,16035110235714;1,84028347133334;2,25396185749997;4,00663401474999;1,01066599499999;4,91292813733333;1,80787888016665;3,7089460788333;79,4954367999999;70,15689331;74,8261650548011;3,40744041059997;6,04205644643757;6,2917568393748;5,7923560535;4,11616833099325;4,11616833099325;-1,76393002372662;6,25440462930105;5,7845630915;4,79899084652774;961,156545250825;1098,8;1148,76666666666;795,266666666665;785,299790297183;-25,9142144310058;-9,33168857559574;7,99460173963509;-25,4274236821575;-7,95178924421641;5,45551147276461;-9,318071803529;-3,77104277944627;-8,70035323556184;-13,0633176728905;-17,9515315344937;-5,43687795933714;-2,97253007824368;-23,0546876559581;-16,3559119271865;-8,71117606472485;-22,4462110227142;-8,31514715819751;-14,7367962289666;0,957054881770867;1,01955298199997;0,894556781666673;39,0192480291664;3,32157338880553;2,53179012400002;2,36467049733337;5,06825954533333;10,0036526503962;176,378145375001;36,2475142366667;45,5924414966667;40,919977866189;2,5807577;24,8037905766666;90,6486345033333;81,2966270500001;85,9726307764067;14,4398843933333;14,2823752533333;14,3611298229738;6,84190015696739;5,28914685833335;6,50579124366654;8,52879902000001;-1,33333333333332;1,00000000000001;-0,666666666666659;-1,66666666666669;1,33333333333335;-1,33333333333334;0,0000000000000431876756579186;-1,66032394792613;-1,66082485256401;-1,38218982915156;-0,521604938271574;-0,593827160493808;0,0722222222222434;0,104402233356247;0,104402233356247;-0,0106004418838327;0,136424696054543;265,310185166667;127,780864197531;87,337563975;160,573599066667;4,79727191030003;3,52727434683336;5,85445545099993;4,7972719104;4,68748865266672;5,58024691366663;7,9316581959999;3,79473039166667;6,83912759166663;2,86998663199998;31,7365818366666;22,2883637366666;27,0124727866667
409;17,3522509933333;21,9574047600001;19,4043726883334;0,587808557666666;1,06281370933333;0,825311133302507;0,0808759277841231;0,140972813786078;2,38079999249037;1,24446433466669;3,30001612300003;1,987726746;1,096306918;3,5695063883659;2,03033088199999;109,006896806841;132,023214733333;-30,5085;95,74286719;99,01253581;144,835868410667;98,3997034040758;25,93896319;54,1195021881183;47,4932712;48,34006244;185,99591062857;70,5815984125003;71,23008107;80,56337152;82,9396988804537;72,5401305110919;89,8906839;103,393367459024;85,7679322876295;75,59107229;129,852046413527;30,4293845366667;4,81583902141663;5,45122975816661;3,17419644579172;3,1127320547381;1,84028347133334;2,08729519083332;3,92330068141669;1,01066599499999;5,41292813733333;1,47454554683334;3,54227941216665;80,6287701333332;72,0902266433333;76,3594983881345;3,34077374393328;6,12538977977077;6,45842350604144;5,7923560535;5,62019560650005;5,62019560650005;-1,12329303468538;7,24039121299997;5,45122975816661;5,02121306874992;860,90749999999;1015,1;984,700000000002;698,783333333332;745,046666666669;-19,7666938106618;-19,4312643945295;-28,7390276955815;-11,2348288360583;-12,2310204083133;-11,4821550248473;-9,10885113600838;-9,61820246039647;-25,8479486399706;-11,4111015682663;-12,2759271492487;-16,9493192995642;-28,2099732306402;-9,15380903804054;-35,1177454413907;-18,768020645618;-28,6689996070215;-16,649903535952;-17,1779946099448;0,957054881770813;1,01955298199997;0,89455678166667;43,0192480291665;3,54379561102778;3,53179012399998;2,69800383066669;4,40159287866666;9,76385797916671;213,378145374999;38,3141809033334;45,4924414966667;41,9033111995223;2,7904415;21,4704572433333;90,6486345033333;83,2299603833334;86,9392974430733;14,6332177266667;14,57904192;14,6061298229739;6,6752334903007;4,62248019166668;6,83912457699991;7,86213235333334;-1,33333333333335;1,00000000000001;-1,00000000000002;-1,66666666666667;1,33333333333333;-1,33333333333336;-0,333333333333319;-0,97462912503784;-1,64318231375965;-0,863071956091792;-0,521604938271566;-0,927160493827113;0,405555555555559;0,130518454833189;0,130518454833189;-0,0154623633151824;0,119551547811067;242,310185166667;135,780864197531;73,5042306416666;145,4069324;4,7306052436334;3,52727434683337;5,85445545099994;4,73060524373332;2,85415531933349;3,91358024699995;7,9316581959999;1,79473039166668;6,83912759166663;4,20331996533333;29,5032485033333;22,0550304033333;25,7791394533333
411;NA;NA;NA;NA;NA;NA;NA;0,0217838201832251;2,30773433435517;NA;NA;3,88256777800001;0,931365364999999;2,59335172167296;2,74574669326255;NA;79,4818981533333;-30,1845000000001;100,718103;107,483016;152,204363459299;127,470738433179;NA;NA;44,89578818;44,58752242;143,857493156895;75,9330558598316;77,93607171;89,76356335;104,101650194905;97,5308888284833;NA;NA;78,1643406018592;70,00321147;129,708533511935;26,4539514354181;5,26027082774996;5,12198046349999;4,51332148412504;3,47091782255426;NA;NA;4,35191525300001;1,97010644300001;4,56677212316667;2,84431404747351;3,17029379157086;NA;NA;NA;3,87555349079992;6,58954053556955;7,08781727887478;6,08825440920301;6,3584852839868;6,3584852839868;0,326279050841536;7,38115910134508;5,12198046349999;5,27457164049817;943,495158707204;1086,4;1079,3;779,093030565693;829,367903715432;-27,9685800750766;-24,0051503168542;-50,5990948233304;4,10617467772314;NA;NA;-9,90247233241579;-13,3305936930925;-60,9323508755296;-2,96421712721098;-17,716463819806;-22,638778363691;-39,3536560243333;2,16682641210612;NA;NA;-24,7473970801934;-18,7899835255101;-4,83806208867946;1,05218427591731;1,02843590099997;1,07807872878711;34,6367408158332;3,89198846694167;NA;2,89598643900003;4,89980375384487;10,3729425691667;147,043457741667;NA;NA;NA;3,05135595;23,59531393;NA;NA;NA;NA;NA;NA;8,01575992298864;NA;7,73020434799989;8,61845964928919;-0,666666666666694;1,00000000000001;-1,66666666666669;-0,666666666666687;0,666666666666683;-1,66666666666667;-1,00000000000001;-0,698380260369355;-1,69610993017273;-4,08709224193778;NA;NA;NA;NA;NA;0,0165960714054193;0,0511042513298329;NA;NA;63,4124845416666;95,1113895833333;3,23184858262105;3,04802839116673;3,79031939866663;3,22682156231131;4,75530182967929;NA;7,77368655266657;3,51763853630619;7,17303358045664;3,58877375389276;NA;NA;NA
